Mois,UIC,Nom gare,Nombre de non-conformités,Nombre d'observations,Taux de conformité
2021-12,0087775130,Gallargues-le-Montueux,0,1364,100.0
2021-12,0087775353,Nozières - Brignon,0,1612,100.0
2021-12,0087775361,Saint-Geniès-de-Malgoirès,62,1922,96.774193549
2021-12,0087775809,Beauvoisin,37,629,94.117647059
2021-12,0087775825,Le Cailar,0,1110,100.0
2021-12,0087781260,Vias,36,1080,96.666666667
2021-12,0087781534,Montpaon,0,392,100.0
2021-12,0087781559,Les Cabrils,0,308,100.0
2021-12,0087783001,Millau,168,3612,95.34883721
2021-12,0087783175,Saint-Flour - Chaudes-Aigues,0,1116,100.0
2021-12,0087783266,Aumont-Aubrac,0,756,100.0
2021-12,0087783647,Bagnols - Chadenet,0,336,100.0
2021-12,0087783654,Allenc,0,280,100.0
2021-12,0087784298,Banyuls-sur-Mer,36,1332,97.297297298
2021-12,0087784546,Millas,0,324,100.0
2021-12,0087784629,Marquixanes,0,324,100.0
2021-12,0087784637,Prades - Molitg-les-Bains,0,972,100.0
2021-12,0087784686,Villefranche - Vernet-les-Bains,0,924,100.0
2021-12,0087784728,Olette - Canaveilles,0,294,100.0
2021-12,0087784744,Thuès les Bains,0,147,100.0
2021-12,0087784777,Sauto,0,168,100.0
2021-12,0087784827,Estavar,0,168,100.0
2021-12,0087784843,Err,0,168,100.0
2021-12,0087784876,Bourg-Madame,0,693,100.0
2021-12,0087784884,Ur - Les Escaldes,0,168,100.0
2021-12,0087785006,Cerbère,144,2448,94.117647059
2022-01,0087118000,Troyes,864,18180,95.247524753
2022-01,0087118190,Nogent-sur-Seine,324,7236,95.52238806
2022-01,0087141051,Fontenoy-sur-Moselle,0,372,100.0
2022-01,0087141069,Liverdun,0,558,100.0
2022-01,0087141416,Baccarat,37,3959,99.065420561
2022-01,0087141796,Marbache,0,589,100.0
2022-01,0087141804,Belleville,0,899,100.0
2022-01,0087141820,Pont-à-Mousson,0,4410,100.0
2022-01,0087144642,Étival-Clairefontaine,144,4284,96.638655463
2022-01,0087171009,Reims,666,29637,97.752808989
2022-01,0087175257,Commercy,37,5846,99.367088608
2022-01,0087182238,Altkirch,0,7875,100.0
2022-01,0087182394,Munster,0,3096,100.0
2022-01,0087191106,Maizières-lès-Metz,37,1628,97.727272728
2022-01,0087192088,Woippy,64,1632,96.078431373
2022-01,0087192666,Conflans - Jarny,72,4212,98.290598291
2022-01,0087214528,Entzheim Aéroport,36,1224,97.05882353
2022-01,0087278259,Mérignac Arlac,324,1260,74.285714286
2022-01,0087286179,Bailleul,2352,6552,64.102564103
2022-01,0087286518,Seclin,0,2880,100.0
2022-01,0087286583,Orchies,36,4968,99.275362319
2022-01,0087286732,Roubaix,216,3240,93.333333334
2022-01,0087296004,Saint-Quentin,504,8784,94.262295082
2022-01,0087296616,Chauny,273,6552,95.833333334
2022-01,0087313049,Longueau,396,8640,95.416666667
2022-01,0087317529,Le Tréport - Mers-les-Bains,36,864,95.833333334
2022-01,0087343319,Raismes,0,1260,100.0
2022-01,0087343459,Denain,37,851,95.652173914
2022-01,0087345447,Aubigny-au-Bac,185,740,75.0
2022-01,0087384008,Paris Saint-Lazare,1080,28836,96.254681648
2022-01,0087387092,Bueil,185,2220,91.666666667
2022-01,0087396002,Le Mans,1728,24120,92.835820896
2022-01,0087396077,Vivoin - Beaumont,0,864,100.0
2022-01,0087396408,Sablé-sur-Sarthe,108,1584,93.181818182
2022-01,0087396606,Château-du-Loir,0,1152,100.0
2022-01,0087411470,Serqueux,144,3744,96.153846154
2022-01,0087413385,Yvetot,370,8288,95.535714286
2022-01,0087439554,Vitrolles Aéroport Marseille Provence,148,2849,94.805194806
2022-01,0087446179,Saint-Cyprien Arènes,276,3680,92.5
2022-01,0087471003,Rennes,646,24282,97.339593115
2022-01,0087471219,Beslé,147,1029,85.714285715
2022-01,0087473124,La Méaugon,294,784,62.5
2022-01,0087474262,La Roche-Maurice,490,1029,52.380952381
2022-01,0087474411,Plouigneau,245,931,73.684210527
2022-01,0087476309,Gestel,46,483,90.476190477
2022-01,0087478511,Louverné,0,720,100.0
2022-01,0087481143,Thouaré-sur-Loire,36,936,96.153846154
2022-01,0087481192,Ancenis,360,1836,80.392156863
2022-01,0087481390,Challans,36,936,96.153846154
2022-01,0087481457,Cugand,108,504,78.571428572
2022-01,0087481770,Batz-sur-Mer,0,360,100.0
2022-01,0087481788,Le Croisic,108,1116,90.322580646
2022-01,0087485334,Marigny,76,304,75.0
2022-01,0087485359,Prissé-la-Charrière,0,266,100.0
2022-01,0087485532,Rouillé,0,380,100.0
2022-01,0087486571,Saint-Gilles-Croix-de-Vie,36,1044,96.551724138
2022-01,0087491241,Saint-André-de-Cubzac,108,1368,92.105263158
2022-01,0087543017,Les Aubrais,333,8584,96.120689656
2022-01,0087575290,Vivonne,0,798,100.0
2022-01,0087581009,Bordeaux Saint-Jean,1188,24984,95.244956773
2022-01,0087581389,Le Verdon-sur-Mer,252,828,69.565217392
2022-01,0087581538,Caudéran Mérignac,108,1332,91.891891892
2022-01,0087581710,Parempuyre,108,468,76.923076924
2022-01,0087581801,Bègles,0,2808,100.0
2022-01,0087582445,Marcheprime,108,1620,93.333333334
2022-01,0087582601,Le Teich,36,1656,97.826086957
2022-01,0087582635,La Hume,72,1188,93.93939394
2022-01,0087582643,La Teste-de-Buch,72,1800,96.0
2022-01,0087582668,Arcachon,72,3456,97.916666667
2022-01,0087582767,Preignac,108,972,88.888888889
2022-01,0087582825,Saint-Macaire,144,720,80.0
2022-01,0087583005,Angoulême,2124,19224,88.951310862
2022-01,0087583690,Chalais,288,1116,74.193548388
2022-01,0087584136,Castillon-la-Bataille,74,2664,97.222222223
2022-01,0087584243,Lamonzie-Saint-Martin,72,468,84.615384616
2022-01,0087584441,Lalinde,72,1260,94.285714286
2022-01,0087586107,Port-Sainte-Marie,72,1440,95.0
2022-01,0087586438,Penne-d'Agenais,108,1584,93.181818182
2022-01,0087586479,Sainte-Bazeille,180,720,75.0
2022-01,0087592006,Limoges Bénédictins,280,11515,97.568389058
2022-01,0087594499,Tulle,70,4970,98.591549296
2022-01,0087595249,Saint-Astier,0,3552,100.0
2022-01,0087595298,Mussidan,148,3626,95.918367347
2022-01,0087595520,Saint-Pierre-de-Chignac,0,1628,100.0
2022-01,0087595744,Le Bugue,36,360,90.0
2022-01,0087595769,Siorac-en-Périgord,36,972,96.296296297
2022-01,0087595827,Sarlat-la-Canéda,222,3478,93.617021277
2022-01,0087595892,Villefranche-du-Périgord,72,540,86.666666667
2022-01,0087611400,Portet Saint-Simon,352,4488,92.156862746
2022-01,0087611723,Baziège,0,1320,100.0
2022-01,0087612010,Montaudran,44,1144,96.153846154
2022-01,0087615187,Alet-les-Bains,0,648,100.0
2022-01,0087615369,Montastruc-la-Conseillère,138,1104,87.5
2022-01,0087615377,Gragnague,88,1056,91.666666667
2022-01,0087672212,Artix,90,3330,97.297297298
2022-01,0087673004,Bayonne,432,9288,95.34883721
2022-01,0087673202,Dax,360,10260,96.491228071
2022-01,0087673277,Saint-Vincent-de-Tyrosse,252,2340,89.230769231
2022-01,0087673319,Ondres,144,1260,88.571428572
2022-01,0087673400,Biarritz,468,11304,95.859872612
2022-01,0087673624,Ustaritz Jatxou,0,576,100.0
2022-01,0087673640,Halsou - Larressore,0,324,100.0
2022-01,0087673657,Cambo-les-Bains,0,1080,100.0
2022-01,0087677104,Les Deux Jumeaux,0,648,100.0
2022-01,0087677120,Saint-Jean-de-Luz - Ciboure,288,6012,95.209580839
2022-01,0087683219,Villeneuve-sur-Yonne,36,1224,97.05882353
2022-01,0087683227,Saint-Julien-du-Sault,36,972,96.296296297
2022-01,0087683268,Laroche - Migennes,144,5832,97.530864198
2022-01,0087683573,Auxerre Saint-Gervais,144,4536,96.825396826
2022-01,0087683789,Avallon,0,756,100.0
2022-01,0087694109,Le Creusot - Montceau-les-Mines - Montchanin TGV,324,6120,94.705882353
2022-01,0087703975,Nîmes Pont du Gard,825,21879,96.229260936
2022-01,0087713115,Les Laumes Alésia,72,2376,96.96969697
2022-01,0087713412,Dole,324,6048,94.642857143
2022-01,0087713677,Seurre,36,1512,97.61904762
2022-01,0087715136,Frasne,36,1944,98.148148149
2022-01,0087718007,Besançon Viotte,432,13680,96.842105264
2022-01,0087718015,Besançon Mouillère,35,1575,97.777777778
2022-01,0087718239,Lons-le-Saunier,72,4788,98.496240602
2022-01,0087718296,Saint-Amour,72,3024,97.61904762
2022-01,0087718502,Saône,35,1155,96.96969697
2022-01,0087721332,Villefranche-sur-Saône,432,5616,92.307692308
2022-01,0087721506,Ecully - Tassin,36,1296,97.222222223
2022-01,0087722561,Chasse-sur-Rhône,72,1584,95.454545455
2022-01,0087726802,Roanne,238,5236,95.454545455
2022-01,0087734202,Issoire,252,4068,93.805309735
2022-01,0087741009,Chambéry - Challes-les-Eaux,360,13320,97.297297298
2022-01,0087741223,Saint-Pierre-d'Albigny,108,1620,93.333333334
2022-01,0087743351,Nurieux-Volognat,0,1836,100.0
2022-01,0087743534,Oyonnax,108,1404,92.307692308
2022-01,0087747493,Pontcharra sur Bréda,216,1836,88.235294118
2022-01,0087751008,Marseille Saint-Charles,1764,24480,92.794117648
2022-01,0087751081,Marseille Blancarde,72,4032,98.214285715
2022-01,0087751321,Manosque - Gréoux-les-Bains,0,2880,100.0
2022-01,0087753251,Rognac,185,2960,93.75
2022-01,0087753418,Istres,111,2516,95.588235295
2022-01,0087753426,Rassuen,0,703,100.0
2022-01,0087753459,Port-de-Bouc,259,2886,91.025641026
2022-01,0087753491,Croix Sainte,0,592,100.0
2022-01,0087753541,La Couronne Carro,74,703,89.473684211
2022-01,0087753582,Niolon,0,851,100.0
2022-01,0087753764,Salon-de-Provence,36,1368,97.368421053
2022-01,0087755009,Toulon,1116,17352,93.568464731
2022-01,0087755215,Saint-Cyr Les Lecques - La Cadière,108,2448,95.588235295
2022-01,0087755306,La Garde,144,3420,95.789473685
2022-01,0087755371,Carnoules,180,2736,93.421052632
2022-01,0087755389,Pignans,36,576,93.75
2022-01,0087755397,Gonfaron,36,684,94.736842106
2022-01,0087755447,Les Arcs - Draguignan,1116,18144,93.84920635
2022-01,0087755629,Hyères,288,3600,92.0
2022-01,0087756056,Nice,1116,29664,96.237864078
2022-01,0087756353,Nice Riquier,1998,17316,88.461538462
2022-01,0087756379,Beaulieu-sur-Mer,1036,5994,82.716049383
2022-01,0087757591,Mandelieu-la-Napoule,518,3552,85.416666667
2022-01,0087759316,Saint-Joseph le Castellas,0,936,100.0
2022-01,0087761106,Saint-Rambert-d'Albon,144,3528,95.918367347
2022-01,0087761759,Tullins Fures,108,1512,92.857142858
2022-01,0087761783,Crest,36,1188,96.96969697
2022-01,0087763425,Chorges,252,2124,88.135593221
2022-01,0087765008,Avignon Centre,1116,20484,94.551845343
2022-01,0087765107,Orange,720,7992,90.990990991
2022-01,0087765354,Tarascon,288,2268,87.301587302
2022-01,0087765412,Montfavet,72,1152,93.75
2022-01,0087765420,Morières-lès-Avignon,72,756,90.476190477
2022-01,0087773408,Lunel,62,4464,98.611111112
2022-01,0087773424,Lunel-Viel,62,1178,94.736842106
2022-01,0087773457,Baillargues,0,1488,100.0
2022-01,0087773556,Frontignan,108,2340,95.384615385
2022-01,0087775072,Saint-Césaire,0,1184,100.0
2022-01,0087775098,Milhaud,0,1178,100.0
2022-01,0087775213,Génolhac,62,3534,98.245614036
2022-01,0087775825,Le Cailar,37,555,93.333333334
2022-01,0087775833,Aimargues,37,592,93.75
2022-01,0087775841,Saint-Laurent-d'Aigouze,0,296,100.0
2022-01,0087775858,Aigues-Mortes,0,1702,100.0
2022-01,0087781062,Port-la-Nouvelle,216,1584,86.363636364
2022-01,0087781161,Coursan,72,1044,93.103448276
2022-01,0087781278,Agde,324,9540,96.603773585
2022-01,0087781542,Ceilhes - Roqueredonde,0,504,100.0
2022-01,0087781609,Bédarieux,180,2052,91.228070176
2022-01,0087781666,Magalas,36,972,96.296296297
2022-01,0087783001,Millau,168,3724,95.488721805
2022-01,0087783175,Saint-Flour - Chaudes-Aigues,0,1116,100.0
2022-01,0087783563,Barjac,0,336,100.0
2022-01,0087784173,Rivesaltes,72,1476,95.12195122
2022-01,0087784256,Collioure,36,1584,97.727272728
2022-01,0087784629,Marquixanes,0,324,100.0
2022-01,0087784660,Ria-Sirach,0,288,100.0
2022-01,0087784710,Joncet,0,168,100.0
2022-01,0087784736,Nyer,0,168,100.0
2022-01,0087784744,Thuès les Bains,0,147,100.0
2022-01,0087784785,Planès,0,168,100.0
2022-01,0087785006,Cerbère,0,2448,100.0
2022-02,0087141002,Nancy,864,21096,95.904436861
2022-02,0087141051,Fontenoy-sur-Moselle,0,372,100.0
2022-02,0087141077,Frouard,0,1054,100.0
2022-02,0087141101,Varangéville - Saint-Nicolas,185,3996,95.370370371
2022-02,0087141135,Blainville - Damelevières,222,3922,94.339622642
2022-02,0087141150,Lunéville,74,2553,97.101449276
2022-02,0087159947,Ker Lann,108,756,85.714285715
2022-02,0087171330,Fismes,490,4130,88.135593221
2022-02,0087172130,Givet,288,8496,96.610169492
2022-02,0087172155,Mohon,102,2550,96.0
2022-02,0087172270,Rethel,288,8496,96.610169492
2022-02,0087175091,Joinville,252,8496,97.033898306
2022-02,0087182568,Thann,76,3838,98.019801981
2022-02,0087184002,Belfort,144,10980,98.688524591
2022-02,0087191239,Hayange,180,1440,87.5
2022-02,0087192039,Metz,864,16560,94.782608696
2022-02,0087192419,Ancy-sur-Moselle,32,1824,98.245614036
2022-02,0087192666,Conflans - Jarny,72,4248,98.305084746
2022-02,0087193250,Béning-lès-Saint-Avold,288,3240,91.111111112
2022-02,0087193318,Saint-Avold,288,3708,92.233009709
2022-02,0087193615,Sarreguemines,720,8064,91.071428572
2022-02,0087194001,Longwy,288,3672,92.156862746
2022-02,0087212027,Strasbourg,576,23436,97.542242704
2022-02,0087212332,Gambsheim,38,1026,96.296296297
2022-02,0087214783,Saales,36,864,95.833333334
2022-02,0087223263,Lille Europe,216,11952,98.192771085
2022-02,0087276113,Chantilly - Gouvieux,144,3024,95.238095239
2022-02,0087276303,Longueil-Sainte-Marie,35,1050,96.666666667
2022-02,0087281105,Bergues,252,3240,92.222222223
2022-02,0087281428,Audruicq,84,6048,98.611111112
2022-02,0087286179,Bailleul,1848,6552,71.794871795
2022-02,0087286187,La Madeleine,36,936,96.153846154
2022-02,0087286195,Saint-André-lez-Lille,36,972,96.296296297
2022-02,0087286518,Seclin,72,2880,97.5
2022-02,0087286542,Tourcoing,252,6012,95.808383234
2022-02,0087286583,Orchies,216,6876,96.858638744
2022-02,0087286872,Baisieux,36,2592,98.611111112
2022-02,0087295568,Hautmont,108,2592,95.833333334
2022-02,0087317222,Hesdin,0,646,100.0
2022-02,0087317529,Le Tréport - Mers-les-Bains,36,2628,98.630136987
2022-02,0087318964,Avignon TGV,756,18828,95.984703633
2022-02,0087338525,Krimmeri Meinau,0,1140,100.0
2022-02,0087342279,Isbergues,0,3312,100.0
2022-02,0087342337,Saint-Pol-sur-Ternoise,972,5076,80.85106383
2022-02,0087342584,Avion,0,2940,100.0
2022-02,0087343459,Denain,74,851,91.304347827
2022-02,0087345009,Douai,540,10116,94.661921709
2022-02,0087345165,Dourges,144,2124,93.220338984
2022-02,0087354589,Saint-Sébastien Pas Enchantés,0,1152,100.0
2022-02,0087387159,Conches-en-Ouche,72,1152,93.75
2022-02,0087393595,Verneuil-sur-Avre,222,2516,91.176470589
2022-02,0087396002,Le Mans,1944,24768,92.151162791
2022-02,0087411017,Rouen Rive Droite,756,11592,93.47826087
2022-02,0087413013,Le Havre,396,10728,96.308724833
2022-02,0087413344,Bréauté - Beuzeville,296,6364,95.34883721
2022-02,0087413542,Fécamp,370,5032,92.647058824
2022-02,0087415877,Val-de-Reuil,504,5148,90.20979021
2022-02,0087439554,Vitrolles Aéroport Marseille Provence,0,3589,100.0
2022-02,0087444000,Caen,756,14004,94.601542417
2022-02,0087444265,Lisieux,180,12204,98.525073747
2022-02,0087444299,Bernay,396,4680,91.538461539
2022-02,0087447680,Granville,0,800,100.0
2022-02,0087471029,Vern-sur-Seiche,111,444,75.0
2022-02,0087471177,Pléchâtel,72,756,90.476190477
2022-02,0087471318,Saint-Armel,74,703,89.473684211
2022-02,0087471326,Corps-Nuds,33,231,85.714285715
2022-02,0087474056,Pont-de-Buis,37,444,91.666666667
2022-02,0087474064,Châteaulin,48,1440,96.666666667
2022-02,0087476226,Landaul - Mendon,138,966,85.714285715
2022-02,0087476606,Vannes,540,23328,97.685185186
2022-02,0087478081,La Fresnais,88,209,57.894736843
2022-02,0087478107,Saint-Malo,825,15455,94.661921709
2022-02,0087481002,Nantes,900,22896,96.06918239
2022-02,0087481416,La Haie-Fouassière,108,900,88.0
2022-02,0087481754,La Baule-Escoublac,216,9684,97.769516729
2022-02,0087481788,Le Croisic,36,1116,96.774193549
2022-02,0087481846,Pontchâteau,72,1188,93.93939394
2022-02,0087485110,Châtelaillon-Plage,468,2232,79.032258065
2022-02,0087485193,Aigrefeuille le Thou,36,828,95.652173914
2022-02,0087485227,Surgères,936,7200,87.0
2022-02,0087485250,Mauzé-sur-le-Mignon,76,722,89.473684211
2022-02,0087485326,Fors,72,288,75.0
2022-02,0087485474,La Crèche,144,684,78.947368422
2022-02,0087485490,Saint-Maixent-L'École,288,3024,90.476190477
2022-02,0087485508,La Mothe-Saint-Héray,36,504,92.857142858
2022-02,0087486324,Bournezeau,36,360,90.0
2022-02,0087491001,Saintes,324,6948,95.336787565
2022-02,0087491191,Bussac-Forêt,36,540,93.333333334
2022-02,0087491209,Saint-Mariens - Saint-Yzan,108,648,83.333333334
2022-02,0087491217,Cavignac,175,490,64.285714286
2022-02,0087491449,Cognac,540,5184,89.583333334
2022-02,0087547000,Paris Austerlitz,490,17150,97.142857143
2022-02,0087571000,Tours,444,20054,97.78597786
2022-02,0087571216,Vendôme - Villiers-sur-Loir TGV,148,5772,97.435897436
2022-02,0087571240,Saint-Pierre-des-Corps,814,21053,96.133567663
2022-02,0087575134,Ingrandes sur Vienne,0,504,100.0
2022-02,0087575704,Mignaloux - Nouaillé,0,380,100.0
2022-02,0087576207,Bourges,148,5476,97.297297298
2022-02,0087577403,Iteuil,36,576,93.75
2022-02,0087581009,Bordeaux Saint-Jean,1476,29232,94.950738917
2022-02,0087581231,Moulis - Listrac,36,396,90.90909091
2022-02,0087581595,Cenon,288,2448,88.235294118
2022-02,0087581850,Bassens,36,1152,96.875
2022-02,0087582403,Gazinet Cestas,144,3888,96.296296297
2022-02,0087582635,La Hume,36,1188,96.96969697
2022-02,0087582734,Podensac,72,1296,94.444444445
2022-02,0087582767,Preignac,144,972,85.185185186
2022-02,0087582866,La Réole,108,1656,93.47826087
2022-02,0087583690,Chalais,288,1116,74.193548388
2022-02,0087583823,Luxé,0,540,100.0
2022-02,0087584102,Saint-Émilion,144,900,84.0
2022-02,0087584136,Castillon-la-Bataille,148,2664,94.444444445
2022-02,0087584714,Vayres,210,595,64.705882353
2022-02,0087584755,La Gorp,108,1656,93.47826087
2022-02,0087586453,Monsempron-Libos,144,1332,89.18918919
2022-02,0087594382,Condat - Le Lardin,74,2738,97.297297298
2022-02,0087594499,Tulle,70,4970,98.591549296
2022-02,0087595249,Saint-Astier,222,3552,93.75
2022-02,0087595298,Mussidan,370,3626,89.795918368
2022-02,0087595504,Périgueux Saint-Georges,0,370,100.0
2022-02,0087595579,Thenon,0,1998,100.0
2022-02,0087595744,Le Bugue,36,360,90.0
2022-02,0087595751,Le Buisson-de-Cadouin,36,1800,98.0
2022-02,0087595876,Belvès,72,648,88.888888889
2022-02,0087611830,Pibrac,60,900,93.333333334
2022-02,0087612002,Labège Innopole,138,2622,94.736842106
2022-02,0087612028,Labège Village,88,968,90.90909091
2022-02,0087615112,Lézignan-Corbières,144,2628,94.520547946
2022-02,0087615146,Pomas,74,666,88.888888889
2022-02,0087615369,Montastruc-la-Conseillère,138,2208,93.75
2022-02,0087641001,Montluçon,180,5076,96.45390071
2022-02,0087671479,Arengosse,36,504,92.857142858
2022-02,0087672774,Bedous,0,576,100.0
2022-02,0087673202,Dax,324,9972,96.750902528
2022-02,0087673400,Biarritz,576,10980,94.754098361
2022-02,0087673616,Villefranque,36,360,90.0
2022-02,0087673624,Ustaritz Jatxou,0,576,100.0
2022-02,0087673699,Bidarray Pont Noblia,0,360,100.0
2022-02,0087683557,Monéteau - Gurgy,0,504,100.0
2022-02,0087696336,Bessay-sur-Allier,0,418,100.0
2022-02,0087696534,Luzy,35,770,95.454545455
2022-02,0087710731,École-Valentin,35,1155,96.96969697
2022-02,0087713008,Dijon Porte Neuve,72,1224,94.117647059
2022-02,0087713115,Les Laumes Alésia,72,2376,96.96969697
2022-02,0087713412,Dole,324,6048,94.642857143
2022-02,0087713578,Chagny,148,2812,94.736842106
2022-02,0087713651,Saint-Jean-de-Losne,36,1944,98.148148149
2022-02,0087721159,Lyon Saint-Paul,324,3384,90.425531915
2022-02,0087721472,Tarare,216,1620,86.666666667
2022-02,0087722587,Vienne,108,5256,97.94520548
2022-02,0087722652,Saint-Clair - Les Roches,144,3528,95.918367347
2022-02,0087722728,Brignais,72,1512,95.238095239
2022-02,0087741074,Culoz,216,1980,89.090909091
